k1_x,k1_y,k1_p,k2_x,k2_y,k2_p,k3_x,k3_y,k3_p,k4_x,k4_y,k4_p,k5_x,k5_y,k5_p,k6_x,k6_y,k6_p,k7_x,k7_y,k7_p,k8_x,k8_y,k8_p,k9_x,k9_y,k9_p,k10_x,k10_y,k10_p,k11_x,k11_y,k11_p,k12_x,k12_y,k12_p,k13_x,k13_y,k13_p,k14_x,k14_y,k14_p,k15_x,k15_y,k15_p,k16_x,k16_y,k16_p,k17_x,k17_y,k17_p,Class
0.08564933,0.5428,0.8970396,0.06953796,0.5591511,0.92414355,0.06924379,0.51922995,0.92673063,0.08808994,0.5797601,0.72684246,0.09140713,0.4919875,0.92326325,0.18093179,0.6290297,0.8768084,0.1617322,0.4348203,0.9503424,0.17589632,0.7694089,0.8641859,0.12666932,0.29652587,0.94168156,0.16951299,0.90238476,0.8513119,0.07514409,0.16883318,0.93169206,0.467698,0.47673646,0.8025842,0.4036341,0.41001245,0.8243311,0.69624144,0.46603322,0.9518365,0.27540368,0.24745424,0.852378,0.899965,0.4472625,0.8851906,0.15716048,0.06136523,0.87027866,Extended Hand to Toe
0.10311015,0.43977955,0.6658501,0.08140918,0.45876437,0.9276053,0.08353404,0.42279118,0.9103931,0.08563046,0.49477533,0.69306403,0.09204115,0.41481557,0.8504633,0.1935947,0.55165726,0.8941315,0.18272503,0.36850727,0.93464017,0.20561907,0.6951467,0.9014741,0.17758451,0.2275917,0.8719281,0.20525949,0.8348378,0.9027034,0.18177412,0.10027274,0.87298614,0.41493958,0.51575595,0.92217296,0.44268793,0.424478,0.8939766,0.3710293,0.73025656,0.839843,0.6806574,0.47213262,0.9410895,0.29456455,0.9264265,0.868591,0.89963806,0.51351094,0.89049155,Extended Hand to Toe
0.25911555,0.64777726,0.86936134,0.24368583,0.6632584,0.93001765,0.24350432,0.62804204,0.897825,0.25139812,0.68376744,0.85471815,0.25709128,0.6093147,0.78118795,0.32098094,0.70779496,0.8701315,0.30965334,0.56431186,0.90103847,0.20824748,0.73474014,0.91980785,0.27341065,0.4511807,0.88908094,0.10028099,0.75577515,0.79061353,0.22587872,0.34952018,0.8035232,0.5653306,0.5924336,0.8400143,0.52501696,0.5309863,0.8420504,0.7713915,0.565491,0.89754874,0.3949994,0.3941947,0.71373093,0.9460887,0.54817975,0.86130667,0.2784131,0.24567136,0.8255857,Extended Hand to Toe
0.03854713,0.5683055,0.87026936,0.02195792,0.5875529,0.950799,0.02340023,0.54570186,0.840021,0.04482306,0.6121755,0.7529,0.05269469,0.5212671,0.7354786,0.17043538,0.6709149,0.89832854,0.1594835,0.46590972,0.9365666,0.26743418,0.7695224,0.79760337,0.1116462,0.30159375,0.81659347,0.37144524,0.70719165,0.64872247,0.07161027,0.15940484,0.92173713,0.47140178,0.59790784,0.89397264,0.42869878,0.509699,0.8173954,0.72314316,0.56102586,0.86858803,0.30655873,0.29639375,0.8159364,0.9391687,0.52388227,0.9258126,0.16729137,0.10213667,0.91760767,Extended Hand to Toe
0.11331092,0.58445805,0.91181386,0.09504079,0.5846027,0.8811579,0.09429696,0.5606617,0.82541215,0.10235134,0.55490077,0.8792748,0.10747168,0.50141865,0.885752,0.20855236,0.61632687,0.752371,0.20565265,0.42620564,0.94073766,0.19521534,0.7679618,0.8256453,0.22337642,0.28413972,0.95548815,0.1654261,0.91128945,0.88267493,0.21738465,0.15136857,0.83828753,0.48569334,0.5492184,0.9530336,0.46161488,0.45990565,0.912378,0.7342441,0.52289236,0.91084343,0.384992,0.25127313,0.7319373,0.9591464,0.48906463,0.90481687,0.296589,0.05316535,0.85677165,Extended Hand to Toe
0.09663727,0.5450484,0.7339005,0.0772902,0.56522024,0.774319,0.07444636,0.52522236,0.93283445,0.08671579,0.5860431,0.94035107,0.08132477,0.49757192,0.7859334,0.18327893,0.6315536,0.82215583,0.1636131,0.4353131,0.9419364,0.17456606,0.78557914,0.95965356,0.16845834,0.28664637,0.94121087,0.16518186,0.914479,0.95617956,0.15650652,0.14605966,0.89016587,0.45981672,0.5681061,0.88201815,0.42609188,0.47783017,0.90361834,0.69990623,0.51917416,0.9564353,0.37302625,0.26338935,0.7349327,0.9133649,0.481967,0.8819018,0.25327545,0.06315073,0.82193166,Extended Hand to Toe
0.08422655,0.4632926,0.88217264,0.06465185,0.47185507,0.8119772,0.06430881,0.4380368,0.6921662,0.07576187,0.46671367,0.5496434,0.0825165,0.39101413,0.790107,0.18941504,0.51063854,0.86692244,0.19341591,0.32903993,0.78987575,0.17583308,0.58734083,0.74269956,0.31201172,0.23827682,0.79625225,0.1151395,0.6711596,0.7955307,0.40877798,0.31586754,0.861096,0.43071783,0.49856028,0.8481448,0.4693709,0.41525748,0.85633236,0.29938668,0.65337104,0.33508155,0.7163331,0.44263828,0.90294737,0.14152268,0.7416278,0.36253053,0.92570823,0.45654324,0.9338804,Extended Hand to Toe
0.10084549,0.35337123,0.90172625,0.07973718,0.37107536,0.6692802,0.07706311,0.33371577,0.8164561,0.08378776,0.3954555,0.90816385,0.08187951,0.30903092,0.8686483,0.15320015,0.4505452,0.9379896,0.20167443,0.2500079,0.7479653,0.12039469,0.5874533,0.8731085,0.3291349,0.16604581,0.8336457,0.06099984,0.74329185,0.7079741,0.4177006,0.263756,0.8118954,0.4067985,0.46184728,0.8305255,0.46826884,0.37406585,0.7983197,0.29472247,0.6437988,0.94225436,0.7164144,0.38238853,0.9296465,0.14989544,0.81107444,0.64324296,0.9271681,0.4216335,0.9539002,Extended Hand to Toe
0.26276216,0.5857976,0.8954329,0.24465711,0.5818753,0.93132603,0.244324,0.56229895,0.80463046,0.2538247,0.54683155,0.6895048,0.26054743,0.5015441,0.8698751,0.35580832,0.6128428,0.8497401,0.3532129,0.42119798,0.89384186,0.32013553,0.760657,0.84232384,0.3546665,0.27903864,0.91277367,0.29753882,0.90162545,0.9072843,0.34188515,0.13804287,0.9095456,0.6640658,0.5188052,0.7307303,0.60996497,0.43896616,0.8814251,0.8146763,0.4947476,0.31632224,0.50847304,0.24515873,0.8114885,0.8139422,0.48506635,0.18156798,0.41179243,0.03424814,0.8511542,Extended Hand to Toe
0.05097616,0.2741171,0.7517719,0.0357272,0.29272032,0.624968,0.0326173,0.2759727,0.5167656,0.05261189,0.3530444,0.7013454,0.04883793,0.31043065,0.10932235,0.14815195,0.43325213,0.7228788,0.15314129,0.25206527,0.8449728,0.12934045,0.6025209,0.70557535,0.28336132,0.16119313,0.6446645,0.09281355,0.73358107,0.39375487,0.3821349,0.22423421,0.5963994,0.4025762,0.42303857,0.7982261,0.4426861,0.33617523,0.85706764,0.28656968,0.63661075,0.5452272,0.69568884,0.3643986,0.8322903,0.15570658,0.8150427,0.36270043,0.945177,0.3813874,0.9091546,Extended Hand to Toe
0.08605117,0.6990678,0.87347114,0.06793206,0.71651316,0.6989858,0.06787331,0.678346,0.9126695,0.0862501,0.74045026,0.94070244,0.08894096,0.6499529,0.9584697,0.19225192,0.79300696,0.81506914,0.1787075,0.60100734,0.836203,0.3342269,0.8613956,0.9159197,0.19901827,0.4748579,0.7165604,0.4406219,0.78202456,0.85846484,0.20798899,0.33714598,0.91872364,0.4756981,0.67601216,0.73393756,0.41735324,0.5962416,0.8934984,0.71292245,0.64608896,0.9511516,0.38546017,0.39926487,0.8204289,0.9211695,0.62937546,0.9577006,0.3103706,0.17641935,0.9425223,Extended Hand to Toe
0.06084255,0.609419,0.6460809,0.04322703,0.6032176,0.88873833,0.04544646,0.58558774,0.8621923,0.0562701,0.5648338,0.64606106,0.06061364,0.5262701,0.90156895,0.15129441,0.64359826,0.8039435,0.1709832,0.42983806,0.7420813,0.1426134,0.79068995,0.7945834,0.21642196,0.29042432,0.9126038,0.13263796,0.9285553,0.74791867,0.23666805,0.15709825,0.6993645,0.4637245,0.5792051,0.91392815,0.42717788,0.483178,0.7874624,0.6918942,0.5366479,0.91111994,0.40436447,0.28965372,0.6023317,0.90987265,0.51001817,0.8736553,0.34834942,0.07101656,0.68369526,Extended Hand to Toe
0.10974661,0.37370846,0.7456008,0.09063795,0.3571575,0.71437293,0.09097323,0.35533,0.87028897,0.10199329,0.3101979,0.77620804,0.10208289,0.30763716,0.9325207,0.19690101,0.33833382,0.70256233,0.20705429,0.31311053,0.6702284,0.23257352,0.49607128,0.6709437,0.24142598,0.48863867,0.28250164,0.262781,0.6415915,0.72630006,0.26222897,0.6443969,0.33150423,0.43915614,0.2994137,0.8387133,0.4392441,0.2821121,0.718228,0.7135286,0.2850555,0.90714514,0.42317942,0.50334054,0.6998605,0.9292497,0.28712925,0.9097675,0.3756723,0.7182102,0.9090263,Extended Hand to Toe
0.10431185,0.57383347,0.8877976,0.08964369,0.59144527,0.8494314,0.08508639,0.55434656,0.9286999,0.10598936,0.613779,0.83261544,0.09809177,0.5278782,0.9437582,0.19022492,0.6459022,0.86958313,0.18384653,0.46716195,0.9514944,0.17274861,0.77871907,0.96448535,0.20515764,0.30820313,0.895821,0.11873229,0.89794546,0.8259873,0.19347928,0.19791809,0.8646922,0.47211736,0.5596972,0.941617,0.4363281,0.47336444,0.878755,0.7321431,0.543146,0.8972219,0.35101506,0.28277135,0.8949041,0.9425096,0.50881195,0.9407756,0.27534747,0.07208844,0.89018154,Extended Hand to Toe
0.1415072,0.6471634,0.61104494,0.11960969,0.6650462,0.8507257,0.1211966,0.6280389,0.592151,0.126523,0.69149095,0.60177493,0.13483508,0.60184324,0.82461363,0.23980407,0.73678243,0.9073566,0.22414291,0.56181437,0.74315184,0.36712062,0.80790573,0.8858025,0.1996387,0.41483176,0.8895834,0.4661424,0.7389067,0.78819597,0.173296,0.2858705,0.58885527,0.52885884,0.62636924,0.63115484,0.46786773,0.5467683,0.71201175,0.76351565,0.62020534,0.881923,0.37347502,0.37565005,0.59959763,0.9429793,0.576519,0.8721636,0.2576453,0.19746721,0.65524864,Extended Hand to Toe
0.09658426,0.62185454,0.8339733,0.08004998,0.6405021,0.72401804,0.07690413,0.6368453,0.73799795,0.09370105,0.69628507,0.8342976,0.08834033,0.68893147,0.8275407,0.2044145,0.75015867,0.9167942,0.178667,0.61759603,0.6200262,0.34531808,0.80933106,0.9425305,0.18516594,0.45599908,0.77233034,0.42456472,0.6914918,0.82632583,0.17657039,0.31177056,0.89952654,0.46682695,0.6433101,0.8520399,0.4282603,0.5981034,0.8809253,0.70547825,0.6339757,0.91834766,0.33647305,0.43380868,0.89464074,0.9322832,0.64807063,0.90667635,0.25305766,0.22260696,0.7822473,Extended Hand to Toe
0.10448304,0.5167552,0.62596893,0.08923347,0.5315189,0.83810174,0.09779209,0.49532887,0.9048991,0.10738373,0.55777776,0.81975716,0.12179053,0.48049024,0.8536073,0.1945035,0.62701535,0.88735396,0.19759127,0.4338912,0.9480411,0.20059957,0.7751695,0.9072205,0.20063746,0.29470637,0.9629087,0.1773314,0.89442545,0.9580852,0.17615195,0.17246059,0.90050215,0.48445156,0.52848846,0.7456162,0.4305308,0.45263138,0.8675928,0.67039734,0.49882412,0.8038052,0.3352172,0.26452622,0.846739,0.84909344,0.46927282,0.8783159,0.24597555,0.0514473,0.8720684,Extended Hand to Toe
0.08497702,0.50805485,0.8867113,0.06855481,0.5252307,0.9435274,0.0664228,0.48835158,0.90794015,0.08373059,0.54764557,0.90856665,0.08163226,0.46463543,0.9382616,0.18526778,0.60957247,0.94393057,0.18973815,0.4110546,0.920551,0.23341635,0.7520293,0.96103674,0.19222775,0.25917622,0.97280294,0.17378011,0.88765734,0.8540047,0.18057337,0.13432571,0.94460493,0.46341908,0.5454388,0.9460489,0.4426246,0.45639646,0.8671867,0.71255106,0.5159071,0.9035478,0.37751594,0.27718273,0.80474377,0.95898795,0.4777932,0.89524424,0.28678304,0.08007399,0.7975046,Extended Hand to Toe
0.07713352,0.70869285,0.7799502,0.06142593,0.70193005,0.76746166,0.06079905,0.685776,0.6780734,0.0722398,0.66799164,0.82496023,0.07636881,0.63367784,0.8698214,0.16775027,0.74674845,0.8491999,0.16902038,0.5582647,0.89943284,0.29701832,0.8250476,0.9046255,0.17331167,0.41741556,0.9479219,0.41940168,0.749181,0.9084858,0.15496889,0.27033457,0.8072963,0.44442657,0.643624,0.6592246,0.39050633,0.5590619,0.8095291,0.69338053,0.6167031,0.9587438,0.30064023,0.35120293,0.87454784,0.90814173,0.59154624,0.91852254,0.20955905,0.18030718,0.86917084,Extended Hand to Toe
0.08318667,0.64251226,0.7843889,0.06817975,0.65884745,0.8919049,0.06836018,0.62381387,0.6387068,0.08716422,0.6788218,0.9059181,0.09041631,0.60387486,0.9052362,0.19724666,0.7200307,0.927178,0.19638321,0.5506466,0.9242195,0.32151595,0.7978122,0.9005232,0.19861178,0.4084279,0.950802,0.42055947,0.7500878,0.9027303,0.19253367,0.25492188,0.696434,0.4287832,0.6882891,0.9284208,0.40716112,0.6020244,0.85260355,0.69092077,0.67905307,0.8990942,0.34268782,0.39660987,0.80655473,0.91454005,0.661023,0.8737463,0.25431806,0.19442253,0.90765923,Extended Hand to Toe
0.09359159,0.71432525,0.690933,0.07308362,0.71943414,0.7616448,0.07261288,0.6900426,0.88908684,0.08301239,0.6960316,0.8205022,0.08661155,0.632712,0.9367924,0.2024456,0.7467976,0.9041852,0.17332336,0.5520246,0.7699176,0.34355626,0.81416917,0.87783796,0.18290809,0.40129668,0.91082823,0.4464236,0.76888835,0.8411193,0.1718622,0.2605075,0.9371033,0.47507963,0.6764493,0.9227384,0.45057485,0.58420223,0.88281864,0.729034,0.649401,0.9042484,0.35368466,0.384659,0.8462068,0.93850315,0.6316527,0.9467765,0.24760744,0.1963716,0.8417602,Extended Hand to Toe
0.10184059,0.28974226,0.8898224,0.08315668,0.30986333,0.82409227,0.08381903,0.28736472,0.9239651,0.09658506,0.36517367,0.89530236,0.09293219,0.31285223,0.7419225,0.19186687,0.4400223,0.90466046,0.21264115,0.24862872,0.94791245,0.1783568,0.59466815,0.7781256,0.32586482,0.17915697,0.78579414,0.1590899,0.709481,0.8992037,0.42788208,0.23531753,0.8224582,0.45288494,0.41775095,0.9073361,0.5000678,0.33532503,0.9301946,0.3490184,0.6098607,0.82783103,0.7416838,0.36299166,0.9532938,0.23288848,0.81674826,0.8690778,0.9396384,0.38729057,0.9464258,Extended Hand to Toe
0.08091754,0.27435675,0.85769135,0.05666911,0.29571575,0.85540247,0.06425915,0.26040918,0.85537034,0.06569999,0.33788288,0.8654741,0.07606585,0.2657185,0.70774204,0.1771879,0.40991485,0.9475007,0.19613726,0.2242875,0.97553664,0.19757901,0.5749286,0.8363564,0.3214389,0.13287547,0.8978966,0.19186649,0.71492904,0.8409919,0.43750936,0.20301229,0.85973775,0.4394137,0.39031366,0.92681885,0.47228134,0.30763116,0.93899167,0.35551596,0.5915954,0.8309189,0.71305877,0.36257255,0.9317826,0.27329,0.82158333,0.87284636,0.93292296,0.42169675,0.9366369,Extended Hand to Toe
0.08442913,0.39804843,0.8921755,0.06645887,0.38017225,0.8744083,0.06593499,0.37834287,0.8222595,0.07429536,0.3315123,0.8582453,0.07459047,0.32381946,0.76272845,0.19057253,0.38070178,0.7593829,0.17126627,0.27554503,0.9578971,0.19388692,0.52275646,0.7198522,0.29883477,0.22590858,0.945936,0.16313657,0.675142,0.87046003,0.4011007,0.32351223,0.8917979,0.4211901,0.40589687,0.69917876,0.45265004,0.34399092,0.83594656,0.33691776,0.5607249,0.7102421,0.7013346,0.3653515,0.8906472,0.24142049,0.7450944,0.78802454,0.95140463,0.33184695,0.8508939,Extended Hand to Toe
0.11335668,0.40845785,0.81270003,0.09678401,0.42760015,0.84486616,0.09538808,0.4084648,0.79961246,0.10416174,0.48938236,0.9006997,0.10111165,0.4399799,0.7024818,0.19677173,0.5597945,0.8533304,0.20234221,0.38596213,0.9075273,0.16504288,0.70657104,0.78326774,0.18425685,0.23471709,0.90502006,0.12275136,0.83100986,0.7308311,0.18598004,0.08102685,0.64357173,0.44772083,0.5746563,0.72294647,0.47985736,0.49103722,0.9296516,0.313993,0.755382,0.9075343,0.70430917,0.52794886,0.96457,0.16560832,0.9120013,0.62682927,0.91652536,0.5408549,0.9400653,Extended Hand to Toe
0.07202832,0.54606014,0.8114141,0.05807274,0.5626815,0.8413298,0.05629512,0.52350664,0.9346472,0.07938668,0.57215565,0.8637543,0.08076126,0.48983726,0.91885304,0.18926503,0.6186871,0.8673255,0.16091326,0.42395744,0.90628487,0.13185811,0.7766172,0.8757246,0.11331819,0.27050328,0.8940415,0.09442265,0.9084208,0.9102826,0.06632525,0.14930049,0.9047234,0.45296708,0.4839688,0.6941681,0.39072683,0.40419343,0.74604553,0.70511156,0.44999334,0.9493199,0.26553056,0.20477031,0.8763213,0.92728627,0.42888033,0.9270694,0.11542127,0.03227195,0.9121328,Extended Hand to Toe
0.23144354,0.6111049,0.61737454,0.21946572,0.62898195,0.7912103,0.21679318,0.59831315,0.78466004,0.23048316,0.65893036,0.83841324,0.23124245,0.59717304,0.79671764,0.30833638,0.6852688,0.8297705,0.29881787,0.5685005,0.8528906,0.17531994,0.69365907,0.6773856,0.24846204,0.47029126,0.9310937,0.0556973,0.6937052,0.65736645,0.19911608,0.3713448,0.867399,0.5370685,0.6124887,0.75187945,0.5104483,0.56398696,0.8100588,0.73673373,0.5836456,0.91808236,0.38720068,0.43592873,0.64071435,0.9126176,0.59975266,0.9123071,0.26400465,0.32065466,0.8525206,Extended Hand to Toe
0.09158607,0.37391976,0.6920728,0.06950267,0.39425045,0.93908715,0.07037283,0.37725246,0.885097,0.07445208,0.4522567,0.7315586,0.07354037,0.41867903,0.8790968,0.17634635,0.536154,0.90861285,0.18482181,0.34455484,0.94899476,0.18360943,0.67356986,0.92047554,0.19486877,0.2195582,0.77540505,0.15102361,0.8164777,0.8780209,0.18142411,0.09100918,0.93828964,0.43109602,0.52589536,0.774355,0.46875715,0.4280786,0.799172,0.36144575,0.72208947,0.73846906,0.7204288,0.47164285,0.9559297,0.2378124,0.9285595,0.89700985,0.9314858,0.5038115,0.9473717,Extended Hand to Toe
0.07166475,0.5269198,0.9005587,0.05707708,0.5455264,0.89032453,0.05854162,0.50401783,0.9202902,0.08384094,0.57124263,0.94566244,0.08573129,0.48027366,0.9199643,0.16210623,0.6238365,0.8928634,0.16905001,0.4289815,0.94340634,0.12020279,0.75655407,0.8977835,0.1473325,0.29441318,0.8764316,0.06562664,0.870664,0.88056576,0.10343511,0.16060345,0.9217143,0.4681662,0.54413843,0.8667619,0.430964,0.45199883,0.9099576,0.69264084,0.50572187,0.9231315,0.31610957,0.26236594,0.8961007,0.90987176,0.484409,0.9153398,0.19089216,0.09908494,0.8728089,Extended Hand to Toe
0.09412275,0.2854447,0.77381575,0.07230795,0.30620736,0.92851275,0.07157931,0.2929115,0.9061322,0.08449554,0.36973366,0.72074246,0.08115637,0.34422952,0.7542015,0.17335998,0.45373666,0.8531635,0.20193121,0.27389485,0.93645877,0.1437692,0.5957872,0.76102036,0.33231106,0.20713477,0.91010743,0.10563058,0.71997625,0.83538586,0.42640057,0.2387487,0.8335251,0.4266516,0.41881752,0.9037028,0.45794415,0.3289685,0.9020275,0.31965595,0.62589544,0.813548,0.7323609,0.37602782,0.969048,0.15561116,0.7614008,0.6161394,0.9149451,0.4263165,0.9679035,Extended Hand to Toe
0.08732737,0.31424826,0.81683314,0.07177982,0.33419323,0.941258,0.06959011,0.29449642,0.85915315,0.09367952,0.3604479,0.72655505,0.09285115,0.26863754,0.7911929,0.17621891,0.40611106,0.9330914,0.19275406,0.22150724,0.7703588,0.16834046,0.5463562,0.85346764,0.32739073,0.21368997,0.89096975,0.08447769,0.6564208,0.89555025,0.42201376,0.22547875,0.83037907,0.43262696,0.3733314,0.80847436,0.46595147,0.29333124,0.85668135,0.30367422,0.5322093,0.7502385,0.70649904,0.33106104,0.93184435,0.13576658,0.7357836,0.8754113,0.91376853,0.36184308,0.9298644,Extended Hand to Toe
0.08018148,0.41405007,0.74699926,0.06445285,0.4328818,0.5303159,0.06175723,0.41590285,0.41972268,0.07525076,0.49102923,0.6906135,0.07400732,0.44601882,0.15357804,0.18015806,0.5572397,0.8082842,0.19214073,0.391508,0.7529117,0.15266226,0.7159769,0.6558331,0.20559622,0.240385,0.7668438,0.1041817,0.8415228,0.6826787,0.20988806,0.10624297,0.6967753,0.42505187,0.57251644,0.86428154,0.47154424,0.4811915,0.77685195,0.31416458,0.78158766,0.7486463,0.69950056,0.50810957,0.8847182,0.18341741,0.93766403,0.56238556,0.9202599,0.5536804,0.9598183,Extended Hand to Toe
0.1080097,0.56561315,0.719764,0.08829306,0.5883802,0.9265957,0.08923964,0.56603175,0.8513187,0.0967515,0.646563,0.9082211,0.09292553,0.5924025,0.7411966,0.19658963,0.724279,0.90439874,0.20673832,0.529511,0.85837144,0.30967703,0.83962345,0.87066513,0.17700557,0.39125815,0.8656921,0.4165089,0.7485326,0.9687541,0.12200943,0.23514578,0.82667977,0.46564198,0.6527279,0.89388657,0.42269665,0.5657526,0.9131688,0.7113117,0.6377412,0.94673043,0.34353784,0.40202382,0.6898845,0.9343163,0.61703426,0.9099176,0.22767812,0.1882819,0.9149141,Extended Hand to Toe
0.0820925,0.6816355,0.8414453,0.0610288,0.6823638,0.84607184,0.06039866,0.6555242,0.6992702,0.07049422,0.66254365,0.8321704,0.07649516,0.60244775,0.8949964,0.1734194,0.73218805,0.9096757,0.15918618,0.5355354,0.74440277,0.29425785,0.8425879,0.936645,0.1294296,0.3744272,0.9683494,0.38994738,0.7537999,0.91782284,0.090368,0.2251953,0.8032835,0.4363187,0.6676181,0.90201145,0.39910987,0.58155566,0.86156434,0.6856876,0.61896425,0.9650901,0.30949858,0.36180326,0.8701859,0.9188108,0.5811085,0.9398169,0.17909749,0.16492577,0.8803165,Extended Hand to Toe
0.12908134,0.30072764,0.8689135,0.11280812,0.3191791,0.86752003,0.11191966,0.31231624,0.76939815,0.11910181,0.37741324,0.90904766,0.1179091,0.36544138,0.76993835,0.20684674,0.45899266,0.83735365,0.22969417,0.29430678,0.9496484,0.18115161,0.5871799,0.7940338,0.35275552,0.23303153,0.9047657,0.14690389,0.72072375,0.7765575,0.44063833,0.25760975,0.83954877,0.43976033,0.42835906,0.84509754,0.47419393,0.34723052,0.93927145,0.3442645,0.62255496,0.91139054,0.7169176,0.38442346,0.9669456,0.18254969,0.7377061,0.6074453,0.89187163,0.43439776,0.9386639,Extended Hand to Toe
0.17088337,0.5015673,0.04226037,0.12672132,0.67318535,0.04903938,0.16398057,0.50176203,0.02570346,0.16397002,0.2517171,0.06351316,0.17318521,0.4942367,0.0314127,0.32205227,0.5942161,0.01324234,0.20478313,0.4506573,0.04016244,0.24841928,0.5355474,0.01475673,0.21234494,0.377029,0.1148243,0.34236893,0.46322483,0.02242628,0.27152282,0.29929882,0.03693363,0.5471116,0.5558794,0.08146144,0.5351703,0.44538587,0.06054525,0.70051104,0.4371172,0.04103183,0.69877744,0.46502066,0.04987024,0.91580164,0.5225832,0.14770852,0.9150069,0.5206962,0.14719193,Extended Hand to Toe
0.20807071,0.48483723,0.7444927,0.19559777,0.49837074,0.872503,0.19665916,0.4654826,0.8075909,0.20782831,0.5171583,0.8202933,0.21578662,0.4506104,0.8429148,0.29399577,0.55726,0.9390361,0.28410935,0.41557294,0.962772,0.28466186,0.6757302,0.91009384,0.2929389,0.2956627,0.9215172,0.2686872,0.7874296,0.8926323,0.29941565,0.2069602,0.83194,0.49431205,0.5249127,0.85321414,0.5169603,0.46443617,0.8735366,0.4210285,0.6993222,0.86064845,0.70953673,0.48694173,0.9239791,0.31879196,0.82289344,0.8422683,0.8835493,0.5163842,0.9383856,Extended Hand to Toe
0.08404704,0.39841184,0.88593817,0.06743107,0.41890842,0.8733707,0.06988552,0.38117427,0.9519123,0.09234801,0.46011725,0.90875554,0.09183411,0.3722889,0.76419514,0.16864952,0.5216681,0.9445058,0.21290682,0.32276586,0.9255219,0.16672492,0.6644343,0.8929788,0.32023296,0.24454407,0.8078306,0.13940263,0.80609226,0.8873946,0.40331244,0.3154955,0.89786774,0.41070563,0.5451924,0.895574,0.47082192,0.45440513,0.8270932,0.32158154,0.7110883,0.83666676,0.69665664,0.47849077,0.8985503,0.22785506,0.8999839,0.904899,0.9002782,0.49149123,0.9145234,Extended Hand to Toe
